"","site_code","project_name","treatment_year","calendar_year","treatment","plot_id","anpp","community_type","block","public","trt_type","n","p","k","precip","successional","pulse","plant_mani"
"253","KNZ","BGP",29,2014,"u_u_c","57",89.9,"0","0",1,"control",0,0,0,0,0,0,0
"254","KNZ","BGP",30,2015,"u_u_c","57",181.4,"0","0",1,"control",0,0,0,0,0,0,0
"255","KNZ","BGP",31,2016,"u_u_c","57",2075.75,"0","0",1,"control",0,0,0,0,0,0,0
"256","KNZ","BGP",32,2017,"u_u_c","57",72.9,"0","0",1,"control",0,0,0,0,0,0,0
"257","KNZ","BGP",1,1986,"u_u_n","1",430.8,"0","0",1,"N",10,0,0,0,0,0,0
"258","KNZ","BGP",2,1987,"u_u_n","1",449.7,"0","0",1,"N",10,0,0,0,0,0,0
"259","KNZ","BGP",3,1988,"u_u_n","1",365.15,"0","0",1,"N",10,0,0,0,0,0,0
"260","KNZ","BGP",4,1989,"u_u_n","1",108.65,"0","0",1,"N",10,0,0,0,0,0,0
"261","KNZ","BGP",5,1990,"u_u_n","1",355.2,"0","0",1,"N",10,0,0,0,0,0,0
"262","KNZ","BGP",6,1991,"u_u_n","1",286,"0","0",1,"N",10,0,0,0,0,0,0
"263","KNZ","BGP",7,1992,"u_u_n","1",443,"0","0",1,"N",10,0,0,0,0,0,0
"264","KNZ","BGP",8,1993,"u_u_n","1",301.25,"0","0",1,"N",10,0,0,0,0,0,0
"265","KNZ","BGP",9,1994,"u_u_n","1",301.7,"0","0",1,"N",10,0,0,0,0,0,0
"266","KNZ","BGP",10,1995,"u_u_n","1",481.3,"0","0",1,"N",10,0,0,0,0,0,0
"267","KNZ","BGP",11,1996,"u_u_n","1",543.3,"0","0",1,"N",10,0,0,0,0,0,0
"268","KNZ","BGP",12,1997,"u_u_n","1",232.55,"0","0",1,"N",10,0,0,0,0,0,0
"269","KNZ","BGP",13,1998,"u_u_n","1",454.85,"0","0",1,"N",10,0,0,0,0,0,0
"270","KNZ","BGP",14,1999,"u_u_n","1",348.4,"0","0",1,"N",10,0,0,0,0,0,0
"271","KNZ","BGP",15,2000,"u_u_n","1",139.5,"0","0",1,"N",10,0,0,0,0,0,0
"272","KNZ","BGP",16,2001,"u_u_n","1",359.55,"0","0",1,"N",10,0,0,0,0,0,0
"273","KNZ","BGP",17,2002,"u_u_n","1",150.15,"0","0",1,"N",10,0,0,0,0,0,0
"274","KNZ","BGP",18,2003,"u_u_n","1",239.65,"0","0",1,"N",10,0,0,0,0,0,0
"275","KNZ","BGP",19,2004,"u_u_n","1",907.75,"0","0",1,"N",10,0,0,0,0,0,0
"276","KNZ","BGP",20,2005,"u_u_n","1",274.55,"0","0",1,"N",10,0,0,0,0,0,0
"277","KNZ","BGP",21,2006,"u_u_n","1",281.35,"0","0",1,"N",10,0,0,0,0,0,0
"278","KNZ","BGP",22,2007,"u_u_n","1",255.85,"0","0",1,"N",10,0,0,0,0,0,0
"279","KNZ","BGP",23,2008,"u_u_n","1",400.5,"0","0",1,"N",10,0,0,0,0,0,0
"280","KNZ","BGP",24,2009,"u_u_n","1",264.5,"0","0",1,"N",10,0,0,0,0,0,0
"281","KNZ","BGP",25,2010,"u_u_n","1",461.65,"0","0",1,"N",10,0,0,0,0,0,0
"282","KNZ","BGP",26,2011,"u_u_n","1",174.25,"0","0",1,"N",10,0,0,0,0,0,0
"283","KNZ","BGP",27,2012,"u_u_n","1",147.2,"0","0",1,"N",10,0,0,0,0,0,0
"284","KNZ","BGP",28,2013,"u_u_n","1",197.9,"0","0",1,"N",10,0,0,0,0,0,0
"285","KNZ","BGP",29,2014,"u_u_n","1",61.85,"0","0",1,"N",10,0,0,0,0,0,0
"286","KNZ","BGP",30,2015,"u_u_n","1",348.45,"0","0",1,"N",10,0,0,0,0,0,0
"287","KNZ","BGP",31,2016,"u_u_n","1",307.25,"0","0",1,"N",10,0,0,0,0,0,0
"288","KNZ","BGP",32,2017,"u_u_n","1",269.55,"0","0",1,"N",10,0,0,0,0,0,0
"289","KNZ","BGP",1,1986,"u_u_n","18",252.8,"0","0",1,"N",10,0,0,0,0,0,0
"290","KNZ","BGP",2,1987,"u_u_n","18",372.5,"0","0",1,"N",10,0,0,0,0,0,0
"291","KNZ","BGP",3,1988,"u_u_n","18",515.6,"0","0",1,"N",10,0,0,0,0,0,0
"292","KNZ","BGP",4,1989,"u_u_n","18",217.15,"0","0",1,"N",10,0,0,0,0,0,0
"293","KNZ","BGP",5,1990,"u_u_n","18",617.7,"0","0",1,"N",10,0,0,0,0,0,0
"294","KNZ","BGP",6,1991,"u_u_n","18",377.3,"0","0",1,"N",10,0,0,0,0,0,0
"295","KNZ","BGP",7,1992,"u_u_n","18",587.5,"0","0",1,"N",10,0,0,0,0,0,0
"296","KNZ","BGP",8,1993,"u_u_n","18",458.7,"0","0",1,"N",10,0,0,0,0,0,0
"297","KNZ","BGP",9,1994,"u_u_n","18",1422.25,"0","0",1,"N",10,0,0,0,0,0,0
"298","KNZ","BGP",10,1995,"u_u_n","18",474.45,"0","0",1,"N",10,0,0,0,0,0,0
"299","KNZ","BGP",11,1996,"u_u_n","18",287.65,"0","0",1,"N",10,0,0,0,0,0,0
"300","KNZ","BGP",12,1997,"u_u_n","18",420.8,"0","0",1,"N",10,0,0,0,0,0,0
"301","KNZ","BGP",13,1998,"u_u_n","18",601.8,"0","0",1,"N",10,0,0,0,0,0,0
"302","KNZ","BGP",14,1999,"u_u_n","18",319.2,"0","0",1,"N",10,0,0,0,0,0,0
"303","KNZ","BGP",15,2000,"u_u_n","18",574.55,"0","0",1,"N",10,0,0,0,0,0,0
"304","KNZ","BGP",16,2001,"u_u_n","18",534.85,"0","0",1,"N",10,0,0,0,0,0,0
"305","KNZ","BGP",17,2002,"u_u_n","18",67,"0","0",1,"N",10,0,0,0,0,0,0
"306","KNZ","BGP",18,2003,"u_u_n","18",744.75,"0","0",1,"N",10,0,0,0,0,0,0
"307","KNZ","BGP",19,2004,"u_u_n","18",384.3,"0","0",1,"N",10,0,0,0,0,0,0
"308","KNZ","BGP",20,2005,"u_u_n","18",431.65,"0","0",1,"N",10,0,0,0,0,0,0
"309","KNZ","BGP",21,2006,"u_u_n","18",1007.25,"0","0",1,"N",10,0,0,0,0,0,0
"310","KNZ","BGP",22,2007,"u_u_n","18",315.1,"0","0",1,"N",10,0,0,0,0,0,0
"311","KNZ","BGP",23,2008,"u_u_n","18",681.5,"0","0",1,"N",10,0,0,0,0,0,0
"312","KNZ","BGP",24,2009,"u_u_n","18",380.2,"0","0",1,"N",10,0,0,0,0,0,0
"313","KNZ","BGP",25,2010,"u_u_n","18",667.15,"0","0",1,"N",10,0,0,0,0,0,0
"314","KNZ","BGP",26,2011,"u_u_n","18",319.25,"0","0",1,"N",10,0,0,0,0,0,0
"315","KNZ","BGP",27,2012,"u_u_n","18",343.1,"0","0",1,"N",10,0,0,0,0,0,0
"316","KNZ","BGP",28,2013,"u_u_n","18",438.75,"0","0",1,"N",10,0,0,0,0,0,0
"317","KNZ","BGP",29,2014,"u_u_n","18",414.55,"0","0",1,"N",10,0,0,0,0,0,0
"318","KNZ","BGP",30,2015,"u_u_n","18",348.65,"0","0",1,"N",10,0,0,0,0,0,0
"319","KNZ","BGP",31,2016,"u_u_n","18",556,"0","0",1,"N",10,0,0,0,0,0,0
"320","KNZ","BGP",32,2017,"u_u_n","18",228.35,"0","0",1,"N",10,0,0,0,0,0,0
"321","KNZ","BGP",1,1986,"u_u_n","40",493.7,"0","0",1,"N",10,0,0,0,0,0,0
"322","KNZ","BGP",2,1987,"u_u_n","40",610.15,"0","0",1,"N",10,0,0,0,0,0,0
"323","KNZ","BGP",3,1988,"u_u_n","40",626.25,"0","0",1,"N",10,0,0,0,0,0,0
"324","KNZ","BGP",4,1989,"u_u_n","40",174.366666666667,"0","0",1,"N",10,0,0,0,0,0,0
"325","KNZ","BGP",5,1990,"u_u_n","40",749.3,"0","0",1,"N",10,0,0,0,0,0,0
"326","KNZ","BGP",6,1991,"u_u_n","40",995.1,"0","0",1,"N",10,0,0,0,0,0,0
"327","KNZ","BGP",7,1992,"u_u_n","40",1026,"0","0",1,"N",10,0,0,0,0,0,0
"328","KNZ","BGP",8,1993,"u_u_n","40",285,"0","0",1,"N",10,0,0,0,0,0,0
"329","KNZ","BGP",9,1994,"u_u_n","40",556.9,"0","0",1,"N",10,0,0,0,0,0,0
"330","KNZ","BGP",10,1995,"u_u_n","40",1192.75,"0","0",1,"N",10,0,0,0,0,0,0
"331","KNZ","BGP",11,1996,"u_u_n","40",894.9,"0","0",1,"N",10,0,0,0,0,0,0
"332","KNZ","BGP",12,1997,"u_u_n","40",310.5,"0","0",1,"N",10,0,0,0,0,0,0
"333","KNZ","BGP",13,1998,"u_u_n","40",346.95,"0","0",1,"N",10,0,0,0,0,0,0
"334","KNZ","BGP",14,1999,"u_u_n","40",329.65,"0","0",1,"N",10,0,0,0,0,0,0
"335","KNZ","BGP",15,2000,"u_u_n","40",632.95,"0","0",1,"N",10,0,0,0,0,0,0
"336","KNZ","BGP",16,2001,"u_u_n","40",696.45,"0","0",1,"N",10,0,0,0,0,0,0
"337","KNZ","BGP",17,2002,"u_u_n","40",179.15,"0","0",1,"N",10,0,0,0,0,0,0
"338","KNZ","BGP",18,2003,"u_u_n","40",825.15,"0","0",1,"N",10,0,0,0,0,0,0
"339","KNZ","BGP",19,2004,"u_u_n","40",414.2,"0","0",1,"N",10,0,0,0,0,0,0
"340","KNZ","BGP",20,2005,"u_u_n","40",1275.9,"0","0",1,"N",10,0,0,0,0,0,0
"341","KNZ","BGP",21,2006,"u_u_n","40",35.9,"0","0",1,"N",10,0,0,0,0,0,0
"342","KNZ","BGP",22,2007,"u_u_n","40",570.65,"0","0",1,"N",10,0,0,0,0,0,0
"343","KNZ","BGP",23,2008,"u_u_n","40",626.05,"0","0",1,"N",10,0,0,0,0,0,0
"344","KNZ","BGP",24,2009,"u_u_n","40",231.05,"0","0",1,"N",10,0,0,0,0,0,0
"345","KNZ","BGP",25,2010,"u_u_n","40",699.3,"0","0",1,"N",10,0,0,0,0,0,0
"346","KNZ","BGP",26,2011,"u_u_n","40",945.15,"0","0",1,"N",10,0,0,0,0,0,0
"347","KNZ","BGP",27,2012,"u_u_n","40",182.7,"0","0",1,"N",10,0,0,0,0,0,0
"348","KNZ","BGP",28,2013,"u_u_n","40",289.1,"0","0",1,"N",10,0,0,0,0,0,0
"349","KNZ","BGP",29,2014,"u_u_n","40",178.05,"0","0",1,"N",10,0,0,0,0,0,0
"350","KNZ","BGP",30,2015,"u_u_n","40",301.6,"0","0",1,"N",10,0,0,0,0,0,0
"351","KNZ","BGP",31,2016,"u_u_n","40",727.65,"0","0",1,"N",10,0,0,0,0,0,0
"352","KNZ","BGP",32,2017,"u_u_n","40",9.1,"0","0",1,"N",10,0,0,0,0,0,0
"353","KNZ","BGP",1,1986,"u_u_n","60",346.2,"0","0",1,"N",10,0,0,0,0,0,0
"354","KNZ","BGP",2,1987,"u_u_n","60",546.625,"0","0",1,"N",10,0,0,0,0,0,0
"355","KNZ","BGP",3,1988,"u_u_n","60",705.15,"0","0",1,"N",10,0,0,0,0,0,0
"356","KNZ","BGP",4,1989,"u_u_n","60",281.066666666667,"0","0",1,"N",10,0,0,0,0,0,0
"357","KNZ","BGP",5,1990,"u_u_n","60",477.8,"0","0",1,"N",10,0,0,0,0,0,0
"358","KNZ","BGP",6,1991,"u_u_n","60",625.2,"0","0",1,"N",10,0,0,0,0,0,0
"359","KNZ","BGP",7,1992,"u_u_n","60",947,"0","0",1,"N",10,0,0,0,0,0,0
"360","KNZ","BGP",8,1993,"u_u_n","60",546.45,"0","0",1,"N",10,0,0,0,0,0,0
"361","KNZ","BGP",9,1994,"u_u_n","60",610.85,"0","0",1,"N",10,0,0,0,0,0,0
"362","KNZ","BGP",10,1995,"u_u_n","60",604.95,"0","0",1,"N",10,0,0,0,0,0,0
"363","KNZ","BGP",11,1996,"u_u_n","60",478.15,"0","0",1,"N",10,0,0,0,0,0,0
"364","KNZ","BGP",12,1997,"u_u_n","60",606.6,"0","0",1,"N",10,0,0,0,0,0,0
"365","KNZ","BGP",13,1998,"u_u_n","60",847.55,"0","0",1,"N",10,0,0,0,0,0,0
"366","KNZ","BGP",14,1999,"u_u_n","60",509.7,"0","0",1,"N",10,0,0,0,0,0,0
"367","KNZ","BGP",15,2000,"u_u_n","60",672.95,"0","0",1,"N",10,0,0,0,0,0,0
"368","KNZ","BGP",16,2001,"u_u_n","60",1177,"0","0",1,"N",10,0,0,0,0,0,0
"369","KNZ","BGP",17,2002,"u_u_n","60",748.25,"0","0",1,"N",10,0,0,0,0,0,0
"370","KNZ","BGP",18,2003,"u_u_n","60",766.7,"0","0",1,"N",10,0,0,0,0,0,0
"371","KNZ","BGP",19,2004,"u_u_n","60",945.9,"0","0",1,"N",10,0,0,0,0,0,0
"372","KNZ","BGP",20,2005,"u_u_n","60",543.95,"0","0",1,"N",10,0,0,0,0,0,0
"373","KNZ","BGP",21,2006,"u_u_n","60",386.2,"0","0",1,"N",10,0,0,0,0,0,0
"374","KNZ","BGP",22,2007,"u_u_n","60",380,"0","0",1,"N",10,0,0,0,0,0,0
"375","KNZ","BGP",23,2008,"u_u_n","60",2894.8,"0","0",1,"N",10,0,0,0,0,0,0
"376","KNZ","BGP",24,2009,"u_u_n","60",158.3,"0","0",1,"N",10,0,0,0,0,0,0
"377","KNZ","BGP",25,2010,"u_u_n","60",216.05,"0","0",1,"N",10,0,0,0,0,0,0
"378","KNZ","BGP",26,2011,"u_u_n","60",107.5,"0","0",1,"N",10,0,0,0,0,0,0
"379","KNZ","BGP",27,2012,"u_u_n","60",709,"0","0",1,"N",10,0,0,0,0,0,0
"380","KNZ","BGP",28,2013,"u_u_n","60",1587.45,"0","0",1,"N",10,0,0,0,0,0,0
"381","KNZ","BGP",29,2014,"u_u_n","60",138.8,"0","0",1,"N",10,0,0,0,0,0,0
"382","KNZ","BGP",30,2015,"u_u_n","60",2216,"0","0",1,"N",10,0,0,0,0,0,0
"383","KNZ","BGP",31,2016,"u_u_n","60",1919.9,"0","0",1,"N",10,0,0,0,0,0,0
"384","KNZ","BGP",32,2017,"u_u_n","60",475.95,"0","0",1,"N",10,0,0,0,0,0,0
"385","KNZ","BGP",1,1986,"u_u_p","3",546.9,"0","0",1,"P",0,1,0,0,0,0,0
"386","KNZ","BGP",2,1987,"u_u_p","3",230.4,"0","0",1,"P",0,1,0,0,0,0,0
"387","KNZ","BGP",3,1988,"u_u_p","3",407.4,"0","0",1,"P",0,1,0,0,0,0,0
"388","KNZ","BGP",4,1989,"u_u_p","3",181.9,"0","0",1,"P",0,1,0,0,0,0,0
"389","KNZ","BGP",5,1990,"u_u_p","3",284.1,"0","0",1,"P",0,1,0,0,0,0,0
"390","KNZ","BGP",6,1991,"u_u_p","3",310.1,"0","0",1,"P",0,1,0,0,0,0,0
"391","KNZ","BGP",7,1992,"u_u_p","3",426,"0","0",1,"P",0,1,0,0,0,0,0
"392","KNZ","BGP",8,1993,"u_u_p","3",426.65,"0","0",1,"P",0,1,0,0,0,0,0
"393","KNZ","BGP",9,1994,"u_u_p","3",463.75,"0","0",1,"P",0,1,0,0,0,0,0
"394","KNZ","BGP",10,1995,"u_u_p","3",498.05,"0","0",1,"P",0,1,0,0,0,0,0
"395","KNZ","BGP",11,1996,"u_u_p","3",733.2,"0","0",1,"P",0,1,0,0,0,0,0
"396","KNZ","BGP",12,1997,"u_u_p","3",368.9,"0","0",1,"P",0,1,0,0,0,0,0
"397","KNZ","BGP",13,1998,"u_u_p","3",333.25,"0","0",1,"P",0,1,0,0,0,0,0
"398","KNZ","BGP",14,1999,"u_u_p","3",224.7,"0","0",1,"P",0,1,0,0,0,0,0
"399","KNZ","BGP",15,2000,"u_u_p","3",239.2,"0","0",1,"P",0,1,0,0,0,0,0
"400","KNZ","BGP",16,2001,"u_u_p","3",577.45,"0","0",1,"P",0,1,0,0,0,0,0
"401","KNZ","BGP",17,2002,"u_u_p","3",425.8,"0","0",1,"P",0,1,0,0,0,0,0
"402","KNZ","BGP",18,2003,"u_u_p","3",298.1,"0","0",1,"P",0,1,0,0,0,0,0
"403","KNZ","BGP",19,2004,"u_u_p","3",384.9,"0","0",1,"P",0,1,0,0,0,0,0
"404","KNZ","BGP",20,2005,"u_u_p","3",387.8,"0","0",1,"P",0,1,0,0,0,0,0
"405","KNZ","BGP",21,2006,"u_u_p","3",181.6,"0","0",1,"P",0,1,0,0,0,0,0
"406","KNZ","BGP",22,2007,"u_u_p","3",224.8,"0","0",1,"P",0,1,0,0,0,0,0
"407","KNZ","BGP",23,2008,"u_u_p","3",540.9,"0","0",1,"P",0,1,0,0,0,0,0
"408","KNZ","BGP",24,2009,"u_u_p","3",201.55,"0","0",1,"P",0,1,0,0,0,0,0
"409","KNZ","BGP",25,2010,"u_u_p","3",163.15,"0","0",1,"P",0,1,0,0,0,0,0
"410","KNZ","BGP",26,2011,"u_u_p","3",113.5,"0","0",1,"P",0,1,0,0,0,0,0
"411","KNZ","BGP",27,2012,"u_u_p","3",135.7,"0","0",1,"P",0,1,0,0,0,0,0
"412","KNZ","BGP",28,2013,"u_u_p","3",689.85,"0","0",1,"P",0,1,0,0,0,0,0
"413","KNZ","BGP",29,2014,"u_u_p","3",2711.65,"0","0",1,"P",0,1,0,0,0,0,0
"414","KNZ","BGP",30,2015,"u_u_p","3",381.05,"0","0",1,"P",0,1,0,0,0,0,0
"415","KNZ","BGP",31,2016,"u_u_p","3",2.6,"0","0",1,"P",0,1,0,0,0,0,0
"416","KNZ","BGP",32,2017,"u_u_p","3",52.25,"0","0",1,"P",0,1,0,0,0,0,0
"417","KNZ","BGP",1,1986,"u_u_p","19",141.5,"0","0",1,"P",0,1,0,0,0,0,0
"418","KNZ","BGP",2,1987,"u_u_p","19",320.275,"0","0",1,"P",0,1,0,0,0,0,0
"419","KNZ","BGP",3,1988,"u_u_p","19",341.95,"0","0",1,"P",0,1,0,0,0,0,0
"420","KNZ","BGP",4,1989,"u_u_p","19",157.8,"0","0",1,"P",0,1,0,0,0,0,0
"421","KNZ","BGP",5,1990,"u_u_p","19",332.5,"0","0",1,"P",0,1,0,0,0,0,0
"422","KNZ","BGP",6,1991,"u_u_p","19",359.1,"0","0",1,"P",0,1,0,0,0,0,0
"423","KNZ","BGP",7,1992,"u_u_p","19",235,"0","0",1,"P",0,1,0,0,0,0,0
"424","KNZ","BGP",8,1993,"u_u_p","19",225.25,"0","0",1,"P",0,1,0,0,0,0,0
"425","KNZ","BGP",9,1994,"u_u_p","19",551.1,"0","0",1,"P",0,1,0,0,0,0,0
"426","KNZ","BGP",10,1995,"u_u_p","19",345.2,"0","0",1,"P",0,1,0,0,0,0,0
"427","KNZ","BGP",11,1996,"u_u_p","19",308.8,"0","0",1,"P",0,1,0,0,0,0,0
"428","KNZ","BGP",12,1997,"u_u_p","19",292.35,"0","0",1,"P",0,1,0,0,0,0,0
"429","KNZ","BGP",13,1998,"u_u_p","19",228.65,"0","0",1,"P",0,1,0,0,0,0,0
"430","KNZ","BGP",14,1999,"u_u_p","19",344.85,"0","0",1,"P",0,1,0,0,0,0,0
"431","KNZ","BGP",15,2000,"u_u_p","19",246.8,"0","0",1,"P",0,1,0,0,0,0,0
"432","KNZ","BGP",16,2001,"u_u_p","19",297,"0","0",1,"P",0,1,0,0,0,0,0
"433","KNZ","BGP",17,2002,"u_u_p","19",228.35,"0","0",1,"P",0,1,0,0,0,0,0
"434","KNZ","BGP",18,2003,"u_u_p","19",334.25,"0","0",1,"P",0,1,0,0,0,0,0
"435","KNZ","BGP",19,2004,"u_u_p","19",451.2,"0","0",1,"P",0,1,0,0,0,0,0
"436","KNZ","BGP",20,2005,"u_u_p","19",261.65,"0","0",1,"P",0,1,0,0,0,0,0
"437","KNZ","BGP",21,2006,"u_u_p","19",614.65,"0","0",1,"P",0,1,0,0,0,0,0
"438","KNZ","BGP",22,2007,"u_u_p","19",275.4,"0","0",1,"P",0,1,0,0,0,0,0
"439","KNZ","BGP",23,2008,"u_u_p","19",250.85,"0","0",1,"P",0,1,0,0,0,0,0
"440","KNZ","BGP",24,2009,"u_u_p","19",352.9,"0","0",1,"P",0,1,0,0,0,0,0
"441","KNZ","BGP",25,2010,"u_u_p","19",436.25,"0","0",1,"P",0,1,0,0,0,0,0
"442","KNZ","BGP",26,2011,"u_u_p","19",340.95,"0","0",1,"P",0,1,0,0,0,0,0
"443","KNZ","BGP",27,2012,"u_u_p","19",192.95,"0","0",1,"P",0,1,0,0,0,0,0
"444","KNZ","BGP",28,2013,"u_u_p","19",599.05,"0","0",1,"P",0,1,0,0,0,0,0
"445","KNZ","BGP",29,2014,"u_u_p","19",328.85,"0","0",1,"P",0,1,0,0,0,0,0
"446","KNZ","BGP",30,2015,"u_u_p","19",582.45,"0","0",1,"P",0,1,0,0,0,0,0
"447","KNZ","BGP",31,2016,"u_u_p","19",1151.95,"0","0",1,"P",0,1,0,0,0,0,0
"448","KNZ","BGP",32,2017,"u_u_p","19",720.8,"0","0",1,"P",0,1,0,0,0,0,0
"449","KNZ","BGP",1,1986,"u_u_p","39",348.7,"0","0",1,"P",0,1,0,0,0,0,0
"450","KNZ","BGP",2,1987,"u_u_p","39",450.2,"0","0",1,"P",0,1,0,0,0,0,0
"451","KNZ","BGP",3,1988,"u_u_p","39",533.9,"0","0",1,"P",0,1,0,0,0,0,0
"452","KNZ","BGP",4,1989,"u_u_p","39",156.1,"0","0",1,"P",0,1,0,0,0,0,0
"453","KNZ","BGP",5,1990,"u_u_p","39",484.8,"0","0",1,"P",0,1,0,0,0,0,0
"454","KNZ","BGP",6,1991,"u_u_p","39",141.6,"0","0",1,"P",0,1,0,0,0,0,0
"455","KNZ","BGP",7,1992,"u_u_p","39",372,"0","0",1,"P",0,1,0,0,0,0,0
"456","KNZ","BGP",8,1993,"u_u_p","39",717.8,"0","0",1,"P",0,1,0,0,0,0,0
"457","KNZ","BGP",9,1994,"u_u_p","39",629,"0","0",1,"P",0,1,0,0,0,0,0
"458","KNZ","BGP",10,1995,"u_u_p","39",350.1,"0","0",1,"P",0,1,0,0,0,0,0
"459","KNZ","BGP",11,1996,"u_u_p","39",129.7,"0","0",1,"P",0,1,0,0,0,0,0
"460","KNZ","BGP",12,1997,"u_u_p","39",428.05,"0","0",1,"P",0,1,0,0,0,0,0
"461","KNZ","BGP",13,1998,"u_u_p","39",368.65,"0","0",1,"P",0,1,0,0,0,0,0
"462","KNZ","BGP",14,1999,"u_u_p","39",177.1,"0","0",1,"P",0,1,0,0,0,0,0
"463","KNZ","BGP",15,2000,"u_u_p","39",186.1,"0","0",1,"P",0,1,0,0,0,0,0
"464","KNZ","BGP",16,2001,"u_u_p","39",564.9,"0","0",1,"P",0,1,0,0,0,0,0
"465","KNZ","BGP",17,2002,"u_u_p","39",378.25,"0","0",1,"P",0,1,0,0,0,0,0
"466","KNZ","BGP",18,2003,"u_u_p","39",315.2,"0","0",1,"P",0,1,0,0,0,0,0
"467","KNZ","BGP",19,2004,"u_u_p","39",571.5,"0","0",1,"P",0,1,0,0,0,0,0
"468","KNZ","BGP",20,2005,"u_u_p","39",588.15,"0","0",1,"P",0,1,0,0,0,0,0
"469","KNZ","BGP",21,2006,"u_u_p","39",299.5,"0","0",1,"P",0,1,0,0,0,0,0
"470","KNZ","BGP",22,2007,"u_u_p","39",306.45,"0","0",1,"P",0,1,0,0,0,0,0
"471","KNZ","BGP",23,2008,"u_u_p","39",982.85,"0","0",1,"P",0,1,0,0,0,0,0
"472","KNZ","BGP",24,2009,"u_u_p","39",207.85,"0","0",1,"P",0,1,0,0,0,0,0
"473","KNZ","BGP",25,2010,"u_u_p","39",246.4,"0","0",1,"P",0,1,0,0,0,0,0
"474","KNZ","BGP",26,2011,"u_u_p","39",347.05,"0","0",1,"P",0,1,0,0,0,0,0
"475","KNZ","BGP",27,2012,"u_u_p","39",2248.7,"0","0",1,"P",0,1,0,0,0,0,0
"476","KNZ","BGP",28,2013,"u_u_p","39",3379.05,"0","0",1,"P",0,1,0,0,0,0,0
"477","KNZ","BGP",29,2014,"u_u_p","39",209,"0","0",1,"P",0,1,0,0,0,0,0
"478","KNZ","BGP",30,2015,"u_u_p","39",4565.1,"0","0",1,"P",0,1,0,0,0,0,0
"479","KNZ","BGP",31,2016,"u_u_p","39",931.9,"0","0",1,"P",0,1,0,0,0,0,0
"480","KNZ","BGP",32,2017,"u_u_p","39",377.25,"0","0",1,"P",0,1,0,0,0,0,0
"481","KNZ","BGP",1,1986,"u_u_p","59",678,"0","0",1,"P",0,1,0,0,0,0,0
"482","KNZ","BGP",2,1987,"u_u_p","59",487.175,"0","0",1,"P",0,1,0,0,0,0,0
"483","KNZ","BGP",3,1988,"u_u_p","59",540.1,"0","0",1,"P",0,1,0,0,0,0,0
"484","KNZ","BGP",4,1989,"u_u_p","59",329.833333333333,"0","0",1,"P",0,1,0,0,0,0,0
"485","KNZ","BGP",5,1990,"u_u_p","59",223.1,"0","0",1,"P",0,1,0,0,0,0,0
"486","KNZ","BGP",6,1991,"u_u_p","59",516.7,"0","0",1,"P",0,1,0,0,0,0,0
"487","KNZ","BGP",7,1992,"u_u_p","59",264.5,"0","0",1,"P",0,1,0,0,0,0,0
"488","KNZ","BGP",8,1993,"u_u_p","59",396.4,"0","0",1,"P",0,1,0,0,0,0,0
"489","KNZ","BGP",9,1994,"u_u_p","59",325.3,"0","0",1,"P",0,1,0,0,0,0,0
"490","KNZ","BGP",10,1995,"u_u_p","59",378.15,"0","0",1,"P",0,1,0,0,0,0,0
"491","KNZ","BGP",11,1996,"u_u_p","59",311.45,"0","0",1,"P",0,1,0,0,0,0,0
"492","KNZ","BGP",12,1997,"u_u_p","59",262.1,"0","0",1,"P",0,1,0,0,0,0,0
"493","KNZ","BGP",13,1998,"u_u_p","59",382.2,"0","0",1,"P",0,1,0,0,0,0,0
"494","KNZ","BGP",14,1999,"u_u_p","59",360.85,"0","0",1,"P",0,1,0,0,0,0,0
"495","KNZ","BGP",15,2000,"u_u_p","59",392,"0","0",1,"P",0,1,0,0,0,0,0
"496","KNZ","BGP",16,2001,"u_u_p","59",370.85,"0","0",1,"P",0,1,0,0,0,0,0
"497","KNZ","BGP",17,2002,"u_u_p","59",420.15,"0","0",1,"P",0,1,0,0,0,0,0
"498","KNZ","BGP",18,2003,"u_u_p","59",636.1,"0","0",1,"P",0,1,0,0,0,0,0
"499","KNZ","BGP",19,2004,"u_u_p","59",450.05,"0","0",1,"P",0,1,0,0,0,0,0
"500","KNZ","BGP",20,2005,"u_u_p","59",301,"0","0",1,"P",0,1,0,0,0,0,0
"501","KNZ","BGP",21,2006,"u_u_p","59",431.5,"0","0",1,"P",0,1,0,0,0,0,0
"502","KNZ","BGP",22,2007,"u_u_p","59",574.15,"0","0",1,"P",0,1,0,0,0,0,0
"503","KNZ","BGP",23,2008,"u_u_p","59",353.25,"0","0",1,"P",0,1,0,0,0,0,0
"504","KNZ","BGP",24,2009,"u_u_p","59",287.9,"0","0",1,"P",0,1,0,0,0,0,0
"505","KNZ","BGP",25,2010,"u_u_p","59",99.2,"0","0",1,"P",0,1,0,0,0,0,0
"506","KNZ","BGP",26,2011,"u_u_p","59",209.6,"0","0",1,"P",0,1,0,0,0,0,0
"507","KNZ","BGP",27,2012,"u_u_p","59",186.3,"0","0",1,"P",0,1,0,0,0,0,0
"508","KNZ","BGP",28,2013,"u_u_p","59",414.25,"0","0",1,"P",0,1,0,0,0,0,0
"509","KNZ","BGP",29,2014,"u_u_p","59",260.9,"0","0",1,"P",0,1,0,0,0,0,0
"510","KNZ","BGP",30,2015,"u_u_p","59",665.45,"0","0",1,"P",0,1,0,0,0,0,0
