,site_code,project_name,community_type,exp_year,treatment_year,calendar_year,treatment,trt_type,mean_change,S_PC,abs_S_PC,expH_PC,experiment_length,rrich,anpp,MAT,MAP
674,NWT,bowman,WetBowman,NWT::bowman::WetBowman,2,1991,N,N,0.107289188,-0.071428571,0.071428571,-0.026667591,7,51.7132311,264.721875,-1,705
675,NWT,bowman,WetBowman,NWT::bowman::WetBowman,2,1991,P,P,0.114955267,0.185714286,0.185714286,0.100576599,7,51.7132311,264.721875,-1,705
676,NWT,bowman,WetBowman,NWT::bowman::WetBowman,1,1990,N,N,0.0953637,0.038461538,0.038461538,0.053292433,7,51.7132311,264.721875,-1,705
677,NWT,bowman,WetBowman,NWT::bowman::WetBowman,5,1994,N,N,0.097286468,-0.054054054,0.054054054,-0.000641997,7,51.7132311,264.721875,-1,705
678,NWT,bowman,WetBowman,NWT::bowman::WetBowman,5,1994,P,P,0.222060464,0.108108108,0.108108108,0.113270404,7,51.7132311,264.721875,-1,705
679,NWT,bowman,WetBowman,NWT::bowman::WetBowman,1,1990,P,P,0.108863994,0.115384615,0.115384615,0.171201736,7,51.7132311,264.721875,-1,705
680,NWT,snow,0,NWT::snow::0,6,2012,PXX,irr,0.155402016,-0.0125,0.0125,-0.023028411,6,34.10278935,240,-1,705
681,NWT,snow,0,NWT::snow::0,6,2012,XNX,N,0.212045349,-0.0875,0.0875,-0.211127849,6,34.10278935,240,-1,705
682,NWT,snow,0,NWT::snow::0,5,2011,XNX,N,0.260583599,-0.038961039,0.038961039,-0.355022402,6,34.10278935,240,-1,705
683,NWT,snow,0,NWT::snow::0,4,2010,PXX,irr,0.111904061,-0.123287671,0.123287671,0.015062905,6,34.10278935,240,-1,705
684,NWT,snow,0,NWT::snow::0,4,2010,XNX,N,0.176952286,-0.068493151,0.068493151,-0.15394654,6,34.10278935,240,-1,705
685,NWT,snow,0,NWT::snow::0,5,2011,PXX,irr,0.123493117,-0.051948052,0.051948052,-0.033304019,6,34.10278935,240,-1,705
686,NWT,snow,0,NWT::snow::0,3,2009,PXX,irr,0.137078609,-0.058823529,0.058823529,-0.033310435,6,34.10278935,240,-1,705
687,NWT,snow,0,NWT::snow::0,3,2009,XNX,N,0.192876148,-0.117647059,0.117647059,-0.235490345,6,34.10278935,240,-1,705
688,NWT,snow,0,NWT::snow::0,2,2008,PXX,irr,0.158203805,-0.133333333,0.133333333,-0.075096396,6,34.10278935,240,-1,705
689,NWT,snow,0,NWT::snow::0,2,2008,XNX,N,0.162240325,0,0,-0.132089648,6,34.10278935,240,-1,705
690,NWT,snow,0,NWT::snow::0,1,2007,PXX,irr,0.195613771,0.04,0.04,0.137354715,6,34.10278935,240,-1,705
691,NWT,snow,0,NWT::snow::0,1,2007,XNX,N,0.166391409,0.066666667,0.066666667,0.10173418,6,34.10278935,240,-1,705
692,ORNL,FACE,0,ORNL::FACE::0,5,2002,elevated,CO2,0.223666417,0.142857143,0.142857143,-0.123311373,11,67.30766075,169.03125,13,1356
693,ORNL,FACE,0,ORNL::FACE::0,4,2001,elevated,CO2,0.373288032,-0.019230769,0.019230769,-0.279844633,11,67.30766075,169.03125,13,1356
694,ORNL,FACE,0,ORNL::FACE::0,6,2003,elevated,CO2,0.201620326,0.094339623,0.094339623,0.129100932,11,67.30766075,169.03125,13,1356
695,ORNL,FACE,0,ORNL::FACE::0,11,2008,elevated,CO2,0.239542735,0.176470588,0.176470588,0.166969017,11,67.30766075,169.03125,13,1356
696,PIE,TIDE,0,PIE::TIDE::0,8,2011,Enriched,N,0.107687456,-0.038461538,0.038461538,-0.151518058,8,8,1001.888889,9,1151
697,PIE,TIDE,0,PIE::TIDE::0,3,2006,Enriched,N,0.042078774,0,0,-0.034794875,8,8,1001.888889,9,1151
698,PIE,TIDE,0,PIE::TIDE::0,6,2009,Enriched,N,0.090699602,-0.1,0.1,-0.071050527,8,8,1001.888889,9,1151
699,PIE,TIDE,0,PIE::TIDE::0,5,2008,Enriched,N,0.140159676,-0.107692308,0.107692308,-0.290126692,8,8,1001.888889,9,1151
700,PIE,TIDE,0,PIE::TIDE::0,4,2007,Enriched,N,0.07253866,0.027777778,0.027777778,-0.092369722,8,8,1001.888889,9,1151
701,PIE,TIDE,0,PIE::TIDE::0,1,2004,Enriched,N,0.042682207,-0.076923077,0.076923077,-0.023994751,8,8,1001.888889,9,1151
702,PIE,TIDE,0,PIE::TIDE::0,2,2005,Enriched,N,0.070855528,-0.051282051,0.051282051,-0.14218825,8,8,1001.888889,9,1151
703,RIO,interaction,0,RIO::interaction::0,4,2008,N1W0,N,0.134249633,-0.020833333,0.020833333,-0.044913938,4,8.742638889,57.26866667,9,183
704,RIO,interaction,0,RIO::interaction::0,3,2007,N0W1,irr,0.191477799,-0.083333333,0.083333333,0.02448955,4,8.742638889,57.26866667,9,183
705,RIO,interaction,0,RIO::interaction::0,3,2007,N0W2,irr,0.252569952,0.05,0.05,0.15935145,4,8.742638889,57.26866667,9,183
706,RIO,interaction,0,RIO::interaction::0,3,2007,N1W0,N,0.291569868,-0.05,0.05,0.077937873,4,8.742638889,57.26866667,9,183
707,RIO,interaction,0,RIO::interaction::0,2,2006,N0W1,irr,0.235151869,0.29787234,0.29787234,0.209499982,4,8.742638889,57.26866667,9,183
708,RIO,interaction,0,RIO::interaction::0,2,2006,N0W2,irr,0.277858511,0.255319149,0.255319149,0.299188065,4,8.742638889,57.26866667,9,183
709,RIO,interaction,0,RIO::interaction::0,4,2008,N0W1,irr,0.208642478,0.166666667,0.166666667,0.10849268,4,8.742638889,57.26866667,9,183
710,RIO,interaction,0,RIO::interaction::0,4,2008,N0W2,irr,0.221267697,0.166666667,0.166666667,0.197762479,4,8.742638889,57.26866667,9,183
711,RIO,interaction,0,RIO::interaction::0,1,2005,N0W1,irr,0.183205027,0.075471698,0.075471698,0.03368281,4,8.742638889,57.26866667,9,183
712,RIO,interaction,0,RIO::interaction::0,1,2005,N0W2,irr,0.214376138,0.018867925,0.018867925,0.041374913,4,8.742638889,57.26866667,9,183
713,RIO,interaction,0,RIO::interaction::0,1,2005,N1W0,N,0.192258409,0.056603774,0.056603774,0.067199566,4,8.742638889,57.26866667,9,183
714,RIO,interaction,0,RIO::interaction::0,2,2006,N1W0,N,0.320116794,0.170212766,0.170212766,0.23005736,4,8.742638889,57.26866667,9,183
715,Saskatchewan,CCD,0,Saskatchewan::CCD::0,2,2008,CN-,drought,0.220979107,0.090909091,0.090909091,0.043250002,3,38.30145448,132,3,357
716,Saskatchewan,CCD,0,Saskatchewan::CCD::0,3,2009,CN-,drought,0.257047254,0.064516129,0.064516129,0.089467792,3,38.30145448,132,3,357
717,Saskatchewan,CCD,0,Saskatchewan::CCD::0,1,2007,CN-,drought,0.214121886,0.103448276,0.103448276,0.044115219,3,38.30145448,132,3,357
718,SCL,Lucero,0,SCL::Lucero::0,6,2010,N1,N,0.171936722,-0.140350877,0.140350877,-0.009437621,6,91.17665377,903.7,15,978
719,SCL,Lucero,0,SCL::Lucero::0,2,2006,N1,N,0.322637753,-0.130434783,0.130434783,-0.230081169,6,91.17665377,903.7,15,978
720,SCL,Lucero,0,SCL::Lucero::0,5,2009,N1,N,0.247351358,-0.342465753,0.342465753,-0.277682897,6,91.17665377,903.7,15,978
721,SCL,Lucero,0,SCL::Lucero::0,4,2008,N1,N,0.339752579,-0.301369863,0.301369863,-0.350367033,6,91.17665377,903.7,15,978
722,SCL,Lucero,0,SCL::Lucero::0,3,2007,N1,N,0.373742736,-0.4,0.4,-0.456649305,6,91.17665377,903.7,15,978
723,SCL,Lucero,0,SCL::Lucero::0,1,2005,N1,N,0.208949368,-0.113207547,0.113207547,-0.300534055,6,91.17665377,903.7,15,978
724,SCL,TER,0,SCL::TER::0,4,2007,OF,N,0.265202632,-0.425,0.425,-0.29766106,4,122.4684128,675.51,15,978
725,SCL,TER,0,SCL::TER::0,3,2006,OF,N,0.312056491,-0.344262295,0.344262295,-0.263067791,4,122.4684128,675.51,15,978
726,SCL,TER,0,SCL::TER::0,1,2004,OF,N,0.179023944,-0.140495868,0.140495868,-0.018544553,4,122.4684128,675.51,15,978
727,SCL,TER,0,SCL::TER::0,2,2005,OF,N,0.16333773,-0.134228188,0.134228188,-0.115777001,4,122.4684128,675.51,15,978
728,SERC,CXN,0,SERC::CXN::0,10,2014,t3,CO2,0.006808999,-0.333333333,0.333333333,-0.041264202,10,3,636.9934877,13,1072
729,SERC,CXN,0,SERC::CXN::0,8,2012,t2,N,0.097555997,0.222222222,0.222222222,0.253061112,10,3,636.9934877,13,1072
730,SERC,CXN,0,SERC::CXN::0,9,2013,t2,N,0.112063308,0.125,0.125,0.213849909,10,3,636.9934877,13,1072
731,SERC,CXN,0,SERC::CXN::0,9,2013,t3,CO2,0.033597831,-0.375,0.375,-0.131849262,10,3,636.9934877,13,1072
732,SERC,CXN,0,SERC::CXN::0,7,2011,t2,N,0.142046499,0.181818182,0.181818182,0.403008025,10,3,636.9934877,13,1072
733,SERC,CXN,0,SERC::CXN::0,7,2011,t3,CO2,0.054983652,-0.090909091,0.090909091,-0.082909325,10,3,636.9934877,13,1072
734,SERC,CXN,0,SERC::CXN::0,8,2012,t3,CO2,0.123120507,-0.333333333,0.333333333,-0.220715891,10,3,636.9934877,13,1072
735,SERC,CXN,0,SERC::CXN::0,10,2014,t2,N,0.100138614,0.111111111,0.111111111,0.286603636,10,3,636.9934877,13,1072
736,SERC,CXN,0,SERC::CXN::0,5,2009,t2,N,0.451710617,0.5,0.5,1.030764348,10,3,636.9934877,13,1072
737,SERC,CXN,0,SERC::CXN::0,5,2009,t3,CO2,0.045169391,0,0,0.036577467,10,3,636.9934877,13,1072
738,SERC,CXN,0,SERC::CXN::0,4,2008,t2,N,0.388344418,0.363636364,0.363636364,0.849988048,10,3,636.9934877,13,1072
739,SERC,CXN,0,SERC::CXN::0,4,2008,t3,CO2,0.085450183,-0.181818182,0.181818182,-0.151812277,10,3,636.9934877,13,1072
740,SERC,CXN,0,SERC::CXN::0,3,2007,t2,N,0.305128436,0.333333333,0.333333333,0.596228288,10,3,636.9934877,13,1072
741,SERC,CXN,0,SERC::CXN::0,3,2007,t3,CO2,0.040847398,-0.111111111,0.111111111,0.010432052,10,3,636.9934877,13,1072
742,SERC,CXN,0,SERC::CXN::0,6,2010,t2,N,0.271421153,0.25,0.25,0.625741387,10,3,636.9934877,13,1072
743,SERC,CXN,0,SERC::CXN::0,6,2010,t3,CO2,0.058065924,-0.083333333,0.083333333,-0.091832786,10,3,636.9934877,13,1072
744,SERC,CXN,0,SERC::CXN::0,1,2005,t2,N,0.073424194,0.076923077,0.076923077,0.152749209,10,3,636.9934877,13,1072
745,SERC,CXN,0,SERC::CXN::0,1,2005,t3,CO2,0.122887048,-0.153846154,0.153846154,0.104482384,10,3,636.9934877,13,1072
746,SERC,CXN,0,SERC::CXN::0,2,2006,t2,N,0.166958773,0.2,0.2,0.1456964,10,3,636.9934877,13,1072
747,SERC,CXN,0,SERC::CXN::0,2,2006,t3,CO2,0.025575316,0,0,-0.054336358,10,3,636.9934877,13,1072
748,SERC,TMECE,MX,SERC::TMECE::MX,20,2006,E,CO2,0.191366921,0,0,0.072939987,27,5.205416667,611.0580998,13,1072
749,SERC,TMECE,MX,SERC::TMECE::MX,19,2005,E,CO2,0.208369125,-0.0625,0.0625,0.04865728,27,5.205416667,611.0580998,13,1072
750,SERC,TMECE,MX,SERC::TMECE::MX,18,2004,E,CO2,0.095552322,0.133333333,0.133333333,0.178186413,27,5.205416667,611.0580998,13,1072
751,SERC,TMECE,MX,SERC::TMECE::MX,17,2003,E,CO2,0.162968167,0,0,0.07336593,27,5.205416667,611.0580998,13,1072
752,SERC,TMECE,MX,SERC::TMECE::MX,16,2002,E,CO2,0.221215639,0.066666667,0.066666667,0.146195941,27,5.205416667,611.0580998,13,1072
753,SERC,TMECE,MX,SERC::TMECE::MX,15,2001,E,CO2,0.089772502,0.066666667,0.066666667,-0.044644515,27,5.205416667,611.0580998,13,1072
754,SERC,TMECE,MX,SERC::TMECE::MX,14,2000,E,CO2,0.163933006,0.230769231,0.230769231,0.345197651,27,5.205416667,611.0580998,13,1072
755,SERC,TMECE,MX,SERC::TMECE::MX,13,1999,E,CO2,0.19116732,-0.0625,0.0625,-0.155492855,27,5.205416667,611.0580998,13,1072
756,SERC,TMECE,MX,SERC::TMECE::MX,12,1998,E,CO2,0.082525927,-0.066666667,0.066666667,-0.164902983,27,5.205416667,611.0580998,13,1072
757,SERC,TMECE,MX,SERC::TMECE::MX,11,1997,E,CO2,0.266581455,0.285714286,0.285714286,0.237796669,27,5.205416667,611.0580998,13,1072
758,SERC,TMECE,SC,SERC::TMECE::SC,19,2005,E,CO2,0.340609697,0.166666667,0.166666667,0.329427843,27,8.365277778,757.5021094,13,1072
759,SERC,TMECE,SC,SERC::TMECE::SC,18,2004,E,CO2,0.358061549,0.153846154,0.153846154,0.424692692,27,8.365277778,757.5021094,13,1072
760,SERC,TMECE,SC,SERC::TMECE::SC,17,2003,E,CO2,0.302556687,-0.071428571,0.071428571,0.105047023,27,8.365277778,757.5021094,13,1072
761,SERC,TMECE,SC,SERC::TMECE::SC,16,2002,E,CO2,0.358085237,0.153846154,0.153846154,0.511505334,27,8.365277778,757.5021094,13,1072
762,SERC,TMECE,SC,SERC::TMECE::SC,15,2001,E,CO2,0.260236549,0.076923077,0.076923077,0.369748435,27,8.365277778,757.5021094,13,1072
763,SERC,TMECE,SC,SERC::TMECE::SC,14,2000,E,CO2,0.254538761,-0.117647059,0.117647059,0.2892708,27,8.365277778,757.5021094,13,1072
764,SERC,TMECE,SC,SERC::TMECE::SC,13,1999,E,CO2,0.372192531,0.214285714,0.214285714,0.500361337,27,8.365277778,757.5021094,13,1072
765,SERC,TMECE,SC,SERC::TMECE::SC,12,1998,E,CO2,0.306342085,-0.066666667,0.066666667,0.158069832,27,8.365277778,757.5021094,13,1072
766,SERC,TMECE,SC,SERC::TMECE::SC,11,1997,E,CO2,0.355914255,0.071428571,0.071428571,0.215478795,27,8.365277778,757.5021094,13,1072
767,SERC,TMECE,SC,SERC::TMECE::SC,20,2006,E,CO2,0.111520134,0.25,0.25,0.454085777,27,8.365277778,757.5021094,13,1072
768,SERC,TMECE,SP,SERC::TMECE::SP,19,2005,E,CO2,0.246952904,0.25,0.25,0.328474493,27,6.562430556,629.1337161,13,1072
769,SERC,TMECE,SP,SERC::TMECE::SP,20,2006,E,CO2,0.284639815,0.111111111,0.111111111,0.162215739,27,6.562430556,629.1337161,13,1072
770,SERC,TMECE,SP,SERC::TMECE::SP,15,2001,E,CO2,0.071717172,-0.142857143,0.142857143,-0.095870154,27,6.562430556,629.1337161,13,1072
771,SERC,TMECE,SP,SERC::TMECE::SP,14,2000,E,CO2,0.034182307,0,0,-0.00011879,27,6.562430556,629.1337161,13,1072
772,SERC,TMECE,SP,SERC::TMECE::SP,13,1999,E,CO2,0.013793103,-0.166666667,0.166666667,-0.048952206,27,6.562430556,629.1337161,13,1072
773,SERC,TMECE,SP,SERC::TMECE::SP,12,1998,E,CO2,2.78E-05,-0.142857143,0.142857143,-0.006495425,27,6.562430556,629.1337161,13,1072
774,SERC,TMECE,SP,SERC::TMECE::SP,11,1997,E,CO2,0.014285714,0.2,0.2,0.052810998,27,6.562430556,629.1337161,13,1072
775,SERC,TMECE,SP,SERC::TMECE::SP,18,2004,E,CO2,0.362842853,0.555555556,0.555555556,0.578127088,27,6.562430556,629.1337161,13,1072
776,SERC,TMECE,SP,SERC::TMECE::SP,17,2003,E,CO2,0.159626218,0.125,0.125,0.15051023,27,6.562430556,629.1337161,13,1072
777,SERC,TMECE,SP,SERC::TMECE::SP,16,2002,E,CO2,0.122788247,0,0,-0.030960602,27,6.562430556,629.1337161,13,1072
778,SEV,Nfert,0,SEV::Nfert::0,16,2010,F,N,0.197640918,0.105633803,0.105633803,0.155065888,18,67.74725694,69.86554444,12,231
779,SEV,Nfert,0,SEV::Nfert::0,18,2012,F,N,0.165673834,-0.103174603,0.103174603,-0.040150588,18,67.74725694,69.86554444,12,231
780,SEV,Nfert,0,SEV::Nfert::0,17,2011,F,N,0.186132234,0.071428571,0.071428571,-0.053120578,18,67.74725694,69.86554444,12,231
781,SEV,Nfert,0,SEV::Nfert::0,12,2006,F,N,0.28194914,-0.091370558,0.091370558,-0.093830551,18,67.74725694,69.86554444,12,231
782,SEV,Nfert,0,SEV::Nfert::0,11,2005,F,N,0.331551355,-0.057324841,0.057324841,-0.026414094,18,67.74725694,69.86554444,12,231
783,SEV,Nfert,0,SEV::Nfert::0,10,2004,F,N,0.215181489,-0.066037736,0.066037736,-0.21399535,18,67.74725694,69.86554444,12,231
784,SEV,Nfert,0,SEV::Nfert::0,15,2009,F,N,0.135706437,-0.029411765,0.029411765,0.196188742,18,67.74725694,69.86554444,12,231
785,SEV,Nfert,0,SEV::Nfert::0,14,2008,F,N,0.177206438,-0.033057851,0.033057851,0.016643952,18,67.74725694,69.86554444,12,231
786,SEV,Nfert,0,SEV::Nfert::0,13,2007,F,N,0.3564115,-0.066350711,0.066350711,0.434613937,18,67.74725694,69.86554444,12,231
787,SEV,WENNDEx,0,SEV::WENNDEx::0,7,2012,N,N,0.309257942,-0.237288136,0.237288136,-0.318307532,7,54.71642554,89.13483333,12,231
788,SEV,WENNDEx,0,SEV::WENNDEx::0,7,2012,P,irr,0.361310398,-0.050847458,0.050847458,-0.366096832,7,54.71642554,89.13483333,12,231
789,SEV,WENNDEx,0,SEV::WENNDEx::0,6,2011,P,irr,0.399420982,-0.153846154,0.153846154,-0.195947003,7,54.71642554,89.13483333,12,231
790,SEV,WENNDEx,0,SEV::WENNDEx::0,5,2010,N,N,0.365481471,-0.194805195,0.194805195,-0.115503964,7,54.71642554,89.13483333,12,231
791,SEV,WENNDEx,0,SEV::WENNDEx::0,5,2010,P,irr,0.308285083,-0.168831169,0.168831169,-0.0830332,7,54.71642554,89.13483333,12,231
792,SEV,WENNDEx,0,SEV::WENNDEx::0,3,2008,N,N,0.093670253,-0.066666667,0.066666667,-0.017010713,7,54.71642554,89.13483333,12,231
793,SEV,WENNDEx,0,SEV::WENNDEx::0,3,2008,P,irr,0.086948204,-0.022222222,0.022222222,-0.189054939,7,54.71642554,89.13483333,12,231
794,SEV,WENNDEx,0,SEV::WENNDEx::0,2,2007,N,N,0.113824988,-0.088235294,0.088235294,-0.110881633,7,54.71642554,89.13483333,12,231
795,SEV,WENNDEx,0,SEV::WENNDEx::0,2,2007,P,irr,0.157987419,-0.205882353,0.205882353,-0.191532508,7,54.71642554,89.13483333,12,231
796,SEV,WENNDEx,0,SEV::WENNDEx::0,1,2006,N,N,0.160111482,-0.098360656,0.098360656,-0.122390827,7,54.71642554,89.13483333,12,231
797,SEV,WENNDEx,0,SEV::WENNDEx::0,1,2006,P,irr,0.171373301,-0.327868852,0.327868852,-0.261111907,7,54.71642554,89.13483333,12,231
798,SEV,WENNDEx,0,SEV::WENNDEx::0,6,2011,N,N,0.367702052,-0.435897436,0.435897436,-0.339184924,7,54.71642554,89.13483333,12,231
799,SFREC,GrazePrecip,G2,SFREC::GrazePrecip::G2,3,2015,W,irr,0.212552826,-0.0625,0.0625,0.005296113,3,47.81944444,323,15,1019
800,SFREC,GrazePrecip,G2,SFREC::GrazePrecip::G2,2,2014,D,drought,0.16626577,0,0,0.192898366,3,47.81944444,323,15,1019
801,SFREC,GrazePrecip,G2,SFREC::GrazePrecip::G2,1,2013,W,irr,0.14706863,0.473684211,0.473684211,0.228520729,3,47.81944444,323,15,1019
802,SFREC,GrazePrecip,G2,SFREC::GrazePrecip::G2,2,2014,W,irr,0.133428487,0.111111111,0.111111111,-0.047488362,3,47.81944444,323,15,1019
803,SFREC,GrazePrecip,G2,SFREC::GrazePrecip::G2,1,2013,D,drought,0.131559434,0.157894737,0.157894737,0.151256853,3,47.81944444,323,15,1019
804,SFREC,GrazePrecip,G2,SFREC::GrazePrecip::G2,3,2015,D,drought,0.368852282,0,0,-0.091240687,3,47.81944444,323,15,1019
805,SFREC,GrazePrecip,G4,SFREC::GrazePrecip::G4,2,2014,W,irr,0.244747954,0.28125,0.28125,0.265298193,3,27.2962963,323,15,1019
806,SFREC,GrazePrecip,G4,SFREC::GrazePrecip::G4,3,2015,D,drought,0.479856081,0.095238095,0.095238095,0.20884939,3,27.2962963,323,15,1019
807,SFREC,GrazePrecip,G4,SFREC::GrazePrecip::G4,3,2015,W,irr,0.185279336,-0.095238095,0.095238095,0.093385013,3,27.2962963,323,15,1019
808,SFREC,GrazePrecip,G4,SFREC::GrazePrecip::G4,2,2014,D,drought,0.388114332,0.09375,0.09375,0.470429989,3,27.2962963,323,15,1019
809,SFREC,GrazePrecip,G4,SFREC::GrazePrecip::G4,1,2013,D,drought,0.309966256,0,0,0.634353444,3,27.2962963,323,15,1019
810,SFREC,GrazePrecip,G4,SFREC::GrazePrecip::G4,1,2013,W,irr,0.191472374,0.25,0.25,0.310355039,3,27.2962963,323,15,1019
811,SKY,UK,0,SKY::UK::0,4,2012,P,irr,0.165850287,-0.041666667,0.041666667,-0.005136296,5,26.104375,253.1112,12,1156
812,SKY,UK,0,SKY::UK::0,5,2013,P,irr,0.167015315,-0.015873016,0.015873016,-0.125443277,5,26.104375,253.1112,12,1156
813,SKY,UK,0,SKY::UK::0,2,2010,P,irr,0.20346666,-0.132352941,0.132352941,-0.24848395,5,26.104375,253.1112,12,1156
814,SKY,UK,0,SKY::UK::0,1,2009,P,irr,0.115615901,-0.041666667,0.041666667,-0.016168363,5,26.104375,253.1112,12,1156
815,SKY,UK,0,SKY::UK::0,3,2011,P,irr,0.13556875,-0.119402985,0.119402985,-0.158320944,5,26.104375,253.1112,12,1156
816,SR,Nitrogen,A,SR::Nitrogen::A,5,2005,0_NITROGEN,N,0.297047694,-0.094339623,0.094339623,-0.336592917,5,38.86355324,284.9900394,14,537
817,SR,Nitrogen,A,SR::Nitrogen::A,3,2003,0_NITROGEN,N,0.255036925,-0.2,0.2,-0.269309466,5,38.86355324,284.9900394,14,537
818,SR,Nitrogen,A,SR::Nitrogen::A,4,2004,0_NITROGEN,N,0.236838493,-0.224489796,0.224489796,-0.432908981,5,38.86355324,284.9900394,14,537
819,SR,Nitrogen,A,SR::Nitrogen::A,1,2001,0_NITROGEN,N,0.167095702,-0.117647059,0.117647059,-0.089694531,5,38.86355324,284.9900394,14,537
820,SR,Nitrogen,A,SR::Nitrogen::A,2,2002,0_NITROGEN,N,0.337130639,0,0,0.093563925,5,38.86355324,284.9900394,14,537
821,SR,Nitrogen,P,SR::Nitrogen::P,5,2005,0_NITROGEN,N,0.271868266,-0.023809524,0.023809524,-0.252492375,5,36.05027778,192.7103003,14,537
822,SR,Nitrogen,P,SR::Nitrogen::P,4,2004,0_NITROGEN,N,0.33490133,0.289473684,0.289473684,0.150294377,5,36.05027778,192.7103003,14,537
823,SR,Nitrogen,P,SR::Nitrogen::P,3,2003,0_NITROGEN,N,0.493179368,0.130434783,0.130434783,0.03889849,5,36.05027778,192.7103003,14,537
824,SR,Nitrogen,P,SR::Nitrogen::P,1,2001,0_NITROGEN,N,0.174918423,0.166666667,0.166666667,-0.117475072,5,36.05027778,192.7103003,14,537
825,SR,Nitrogen,P,SR::Nitrogen::P,2,2002,0_NITROGEN,N,0.175963666,-0.243243243,0.243243243,-0.228354791,5,36.05027778,192.7103003,14,537
826,SR,Water,A,SR::Water::A,5,2005,0_WATER_1,irr,0.243701199,0.15625,0.15625,0.050597529,5,36.47374421,306.3858273,14,537
827,SR,Water,A,SR::Water::A,4,2004,0_WATER_1,irr,0.223279832,0.1,0.1,0.141838444,5,36.47374421,306.3858273,14,537
828,SR,Water,A,SR::Water::A,2,2002,0_WATER_1,irr,0.287845741,0,0,-0.083320641,5,36.47374421,306.3858273,14,537
829,SR,Water,A,SR::Water::A,1,2001,0_WATER_1,irr,0.277932857,0.05,0.05,0.397730171,5,36.47374421,306.3858273,14,537
830,SR,Water,A,SR::Water::A,3,2003,0_WATER_1,irr,0.491675965,0.033333333,0.033333333,-0.178408821,5,36.47374421,306.3858273,14,537
831,SR,Water,P,SR::Water::P,5,2005,0_WATER_1,irr,0.403167894,-0.181818182,0.181818182,0.085488618,5,38.06112269,254.457204,14,537
832,SR,Water,P,SR::Water::P,4,2004,0_WATER_1,irr,0.301850744,0.08,0.08,0.068125122,5,38.06112269,254.457204,14,537
833,SR,Water,P,SR::Water::P,3,2003,0_WATER_1,irr,0.449602527,-0.235294118,0.235294118,-0.151741757,5,38.06112269,254.457204,14,537
834,SR,Water,P,SR::Water::P,2,2002,0_WATER_1,irr,0.363994584,0.318181818,0.318181818,-0.034498213,5,38.06112269,254.457204,14,537
835,SR,Water,P,SR::Water::P,1,2001,0_WATER_1,irr,0.326431546,0.1,0.1,0.048681916,5,38.06112269,254.457204,14,537
836,SVA,GANE,0,SVA::GANE::0,3,2002,P,P,0.206497486,0.384615385,0.384615385,0.489035966,3,24.42060185,1.5,-7,414
837,SVA,GANE,0,SVA::GANE::0,2,2001,HN,N,0.132681328,-0.0625,0.0625,-0.105429809,3,24.42060185,1.5,-7,414
838,SVA,GANE,0,SVA::GANE::0,2,2001,LN,N,0.225839234,-0.1875,0.1875,0.076972072,3,24.42060185,1.5,-7,414
839,SVA,GANE,0,SVA::GANE::0,2,2001,P,P,0.192966884,0.1875,0.1875,0.446091894,3,24.42060185,1.5,-7,414
840,SVA,GANE,0,SVA::GANE::0,1,2000,HN,N,0.22361856,-0.1,0.1,-0.210576052,3,24.42060185,1.5,-7,414
841,SVA,GANE,0,SVA::GANE::0,1,2000,LN,N,0.250799139,-0.4,0.4,-0.138581591,3,24.42060185,1.5,-7,414
842,SVA,GANE,0,SVA::GANE::0,3,2002,HN,N,0.142973845,0.307692308,0.307692308,0.044842739,3,24.42060185,1.5,-7,414
843,SVA,GANE,0,SVA::GANE::0,3,2002,LN,N,0.280708189,-0.076923077,0.076923077,0.152850187,3,24.42060185,1.5,-7,414
844,SVA,GANE,0,SVA::GANE::0,1,2000,P,P,0.189467655,-0.25,0.25,-0.119886321,3,24.42060185,1.5,-7,414
845,TAS,FACE,0,TAS::FACE::0,8,2010,UnwarmedFACE,CO2,0.313038985,0.122807018,0.122807018,0.189197186,8,73.30268519,285,11,647
846,TAS,FACE,0,TAS::FACE::0,6,2008,UnwarmedFACE,CO2,0.334886833,0.166666667,0.166666667,-0.080480555,8,73.30268519,285,11,647
847,TAS,FACE,0,TAS::FACE::0,7,2009,UnwarmedFACE,CO2,0.313023466,0.043478261,0.043478261,0.006587357,8,73.30268519,285,11,647
848,TAS,FACE,0,TAS::FACE::0,4,2006,UnwarmedFACE,CO2,0.260788292,0.2,0.2,0.099508195,8,73.30268519,285,11,647
849,TAS,FACE,0,TAS::FACE::0,3,2005,UnwarmedFACE,CO2,0.249286521,0.075,0.075,0.073134358,8,73.30268519,285,11,647
850,TAS,FACE,0,TAS::FACE::0,2,2004,UnwarmedFACE,CO2,0.283269498,-0.0375,0.0375,0.213069642,8,73.30268519,285,11,647
851,TAS,FACE,0,TAS::FACE::0,5,2007,UnwarmedFACE,CO2,0.292813591,0.054794521,0.054794521,-0.046806093,8,73.30268519,285,11,647
852,YMN,NitAdd,0,YMN::NitAdd::0,3,2015,N5,N,0.165784795,-0.053571429,0.053571429,-0.126012099,3,41.79798611,242.02,6,447
853,YMN,NitAdd,0,YMN::NitAdd::0,3,2015,N80,N,0.204985652,-0.375,0.375,-0.415768928,3,41.79798611,242.02,6,447
854,YMN,NitAdd,0,YMN::NitAdd::0,2,2014,N10,N,0.327547367,-0.160493827,0.160493827,-0.290939976,3,41.79798611,242.02,6,447
